partType,name,image,url,brand,socket,speed,coreCount,threadCount,power
cpu,Intel Core i5-9600K 3.7 GHz 6-Core OEM/Tray Processor (CM8068403874404),https://cdna.pcpartpicker.com/static/forever/images/product/098696533a70605843046dace582cd85.256p.jpg,https://pcpartpicker.com/product/bLL48d/intel-core-i5-9600k-37ghz-6-core-oemtray-processor-cm8068403874404,Intel,LGA 1151,3.7,6,6,50
cpu,Intel Core i5-9600 3.1 GHz 6-Core Processor (BX80684I59600),https://m.media-amazon.com/images/I/51unU1PFCIS.jpg,https://pcpartpicker.com/product/bKH8TW/intel-core-i5-9600-31-ghz-6-core-processor-bx80684i59600,Intel,LGA 1151,3.1,6,6,50
cpu,Intel Core i5-9600KF 3.7 GHz 6-Core OEM/Tray Processor (CM8068403874410),https://cdna.pcpartpicker.com/static/forever/images/product/a289a7b9f1db29fdb4364c09d7d012f8.256p.jpg,https://pcpartpicker.com/product/TJwkcf/intel-core-i5-9600kf-37-ghz-6-core-oemtray-processor-cm8068403874410,Intel,LGA 1151,3.7,6,6,50
cpu,Intel Core i5-9500F 3 GHz 6-Core Processor (BX80684I59500F),https://cdna.pcpartpicker.com/static/forever/images/product/49771d14d439cdcb225dcf97e3e4cb20.256p.jpg,https://pcpartpicker.com/product/vfrYcf/intel-core-i5-9500f-3-ghz-6-core-processor-bx80684i59500f,Intel,LGA 1151,3.0,6,6,50
cpu,Intel Core i5-9400 2.9 GHz 6-Core OEM/Tray Processor (CM8068403875504),https://cdna.pcpartpicker.com/static/forever/images/product/9f63204740a8c727073a16e6b83067ff.256p.jpg,https://pcpartpicker.com/product/78TzK8/intel-core-i5-9400-29-ghz-6-core-oemtray-processor-cm8068403875504,Intel,LGA 1151,2.9,6,6,50
cpu,Intel Core i5-9500 3 GHz 6-Core OEM/Tray Processor (CM8068403362610),https://cdna.pcpartpicker.com/static/forever/images/product/f4137a480bf61e69b6d83e150a0afb01.256p.jpg,https://pcpartpicker.com/product/dD4BD3/intel-core-i5-9500-3-ghz-6-core-oemtray-processor-cm8068403362610,Intel,LGA 1151,3.0,6,6,50
cpu,Intel Core i5-9600K 3.7 GHz 6-Core OEM/Tray Processor (CM8068403874405),https://cdna.pcpartpicker.com/static/forever/images/product/e4d23e431c0f5d2f3d2707deadd0352a.256p.jpg,https://pcpartpicker.com/product/yshmP6/intel-core-i5-9600k-37-ghz-6-core-oemtray-processor-cm8068403874405,Intel,LGA 1151,3.7,6,6,50
cpu,Intel Core i5-9500T 2.2 GHz 6-Core OEM/Tray Processor (CM8068403362510),https://cdna.pcpartpicker.com/static/forever/images/product/f4137a480bf61e69b6d83e150a0afb01.256p.jpg,https://pcpartpicker.com/product/xscRsY/intel-core-i5-9500t-22-ghz-6-core-oemtray-processor-cm8068403362510,Intel,LGA 1151,2.2,6,6,50
cpu,Intel Core i5-9400 2.9 GHz 6-Core OEM/Tray Processor (CM8068403875505),https://cdna.pcpartpicker.com/static/forever/images/product/a289a7b9f1db29fdb4364c09d7d012f8.256p.jpg,https://pcpartpicker.com/product/VwrYcf/intel-core-i5-9400-29-ghz-6-core-oemtray-processor-cm8068403875505,Intel,LGA 1151,2.9,6,6,50
cpu,Intel Core i5-9400 2.9 GHz 6-Core OEM/Tray Processor (CM8068403358816),https://cdna.pcpartpicker.com/static/forever/images/product/ecfb3f0796c1b19602849d9e4e622552.256p.jpg,https://pcpartpicker.com/product/9rxbt6/intel-core-i5-9400-29-ghz-6-core-oemtray-processor-cm8068403358816,Intel,LGA 1151,2.9,6,6,50
cpu,Intel Core i5-9400T 1.8 GHz 6-Core OEM/Tray Processor (CM8068403358915),https://cdna.pcpartpicker.com/static/forever/images/product/f4137a480bf61e69b6d83e150a0afb01.256p.jpg,https://pcpartpicker.com/product/8rxbt6/intel-core-i5-9400t-18-ghz-6-core-oemtray-processor-cm8068403358915,Intel,LGA 1151,1.8,6,6,50
cpu,Intel Core i5-9600T 2.3 GHz 6-Core OEM/Tray Processor (CM8068403358709),https://cdna.pcpartpicker.com/static/forever/images/product/f4137a480bf61e69b6d83e150a0afb01.256p.jpg,https://pcpartpicker.com/product/k9TzK8/intel-core-i5-9600t-23-ghz-6-core-oemtray-processor-cm8068403358709,Intel,LGA 1151,2.3,6,6,50
cpu,Intel Core i5-9500F 3 GHz 6-Core OEM/Tray Processor (CM8068403362616),https://cdna.pcpartpicker.com/static/forever/images/product/f4137a480bf61e69b6d83e150a0afb01.256p.jpg,https://pcpartpicker.com/product/PV3mP6/intel-core-i5-9500f-3-ghz-6-core-oemtray-processor-cm8068403362616,Intel,LGA 1151,3.0,6,6,50
cpu,Intel Core i5-9600 3.1 GHz 6-Core OEM/Tray Processor (CM8068403358610),https://cdna.pcpartpicker.com/static/forever/images/product/f4137a480bf61e69b6d83e150a0afb01.256p.jpg,https://pcpartpicker.com/product/2mPgXL/intel-core-i5-9600-31-ghz-6-core-oemtray-processor-cm8068403358610,Intel,LGA 1151,3.1,6,6,50
cpu,Intel Core i5-9500F 3 GHz 6-Core OEM/Tray Processor (CM8068403875414),https://cdna.pcpartpicker.com/static/forever/images/product/ecfb3f0796c1b19602849d9e4e622552.256p.jpg,https://pcpartpicker.com/product/JfrYcf/intel-core-i5-9500f-3-ghz-6-core-oemtray-processor-cm8068403875414,Intel,LGA 1151,3.0,6,6,50
cpu,Intel Core i7-9700K 3.6 GHz 8-Core Processor (BX80684I79700K),https://cdna.pcpartpicker.com/static/forever/images/product/3760e89d1820da393f084e2c18a62e3b.256p.jpg,https://pcpartpicker.com/product/WtyV3C/intel-core-i7-9700k-36ghz-8-core-processor-bx80684i79700k,Intel,LGA 1151,3.6,8,8,65
cpu,Intel Core i7-9700 3 GHz 8-Core Processor (BX80684I79700),https://cdna.pcpartpicker.com/static/forever/images/product/078cc8a672758e9b2e5314d9ab1f9244.256p.jpg,https://pcpartpicker.com/product/L6vbt6/intel-core-i7-9700-3-ghz-8-core-processor-bx80684i79700,Intel,LGA 1151,3.0,8,8,65
cpu,Intel Core i7-9700F 3 GHz 8-Core Processor (BX80684I79700F),https://cdna.pcpartpicker.com/static/forever/images/product/7fd1b17d82ba2d66a75dd8911b3a3d1b.256p.jpg,https://pcpartpicker.com/product/W4848d/intel-core-i7-9700f-3-ghz-8-core-processor-bx80684i79700f,Intel,LGA 1151,3.0,8,8,65
cpu,Intel Core i7-9700KF 3.6 GHz 8-Core Processor (BX80684I79700KF),https://cdna.pcpartpicker.com/static/forever/images/product/7a187be50026e221f31b55e76c3adf73.256p.jpg,https://pcpartpicker.com/product/LhCD4D/intel-core-i7-9700kf-36-ghz-8-core-processor-bx80684i79700kf,Intel,LGA 1151,3.6,8,8,65
cpu,Intel Core i7-920 2.66 GHz Quad-Core Processor (BX80601920),https://images-na.ssl-images-amazon.com/images/I/51caAnBbK%2BL.jpg,https://pcpartpicker.com/product/tzrG3C/intel-cpu-bx80601920,Intel,LGA 1151,2.66,8,8,65
cpu,Intel Core i7-9700K 3.6 GHz 8-Core OEM/Tray Processor (CM8068403874212),https://cdna.pcpartpicker.com/static/forever/images/product/fec30788a4d41b1c00c195dc6dffb4e9.256p.jpg,https://pcpartpicker.com/product/6DVD4D/intel-core-i7-9700k-36ghz-8-core-oemtray-processor-cm8068403874212,Intel,LGA 1151,3.6,8,8,65
cpu,Intel Core i7-9700 3 GHz 8-Core OEM/Tray Processor (CM8068403874521),https://cdna.pcpartpicker.com/static/forever/images/product/b386a89e62203f2d066ffffe5821300e.256p.jpg,https://pcpartpicker.com/product/sXsnTW/intel-core-i7-9700-3-ghz-8-core-oemtray-processor-cm8068403874521,Intel,LGA 1151,3.0,8,8,65
cpu,Intel Core i7-9700F 3 GHz 8-Core OEM/Tray Processor (CM8068403874523),https://cdna.pcpartpicker.com/static/forever/images/product/2a54758af56063b11ceb9edee8074090.256p.jpg,https://pcpartpicker.com/product/cTwkcf/intel-core-i7-9700f-3-ghz-8-core-oemtray-processor-cm8068403874523,Intel,LGA 1151,3.0,8,8,65
cpu,Intel Core i7-9800X 3.8 GHz 8-Core Processor (BX80673I79800X),https://cdna.pcpartpicker.com/static/forever/images/product/a773894fac49c9de7556159e453d4a37.256p.jpg,https://pcpartpicker.com/product/T4VD4D/intel-core-i7-9800x-38-ghz-8-core-processor-bx80673i79800x,Intel,LGA 1151,3.8,8,8,65
cpu,Intel Core i7-980X Extreme Edition 3.33 GHz 6-Core Processor (BX80613I7980X),https://images-na.ssl-images-amazon.com/images/I/51x9NA0dbpL.jpg,https://pcpartpicker.com/product/k2DwrH/intel-cpu-bx80613i7980x,Intel,LGA 1151,3.33,8,8,65
cpu,Intel Core i7-950 3.06 GHz Quad-Core Processor (BX80601950),https://images-na.ssl-images-amazon.com/images/I/51EcAx9ZzML.jpg,https://pcpartpicker.com/product/3LNp99/intel-cpu-bx80601950,Intel,LGA 1151,3.06,8,8,65
cpu,Intel Core i7-940 2.93 GHz Quad-Core Processor (BX80601940),https://images-na.ssl-images-amazon.com/images/I/51rfJtSu6rL.jpg,https://pcpartpicker.com/product/Qr8Zxr/intel-cpu-bx80601940,Intel,LGA 1151,2.93,8,8,65
cpu,Intel Core i7-930 2.8 GHz Quad-Core Processor (BX80601930),https://images-na.ssl-images-amazon.com/images/I/51Gh-bnNLKL.jpg,https://pcpartpicker.com/product/qjMFf7/intel-cpu-bx80601930,Intel,LGA 1151,2.8,8,8,65
cpu,Intel Core i7-960 3.2 GHz Quad-Core Processor (BX80601960),https://images-na.ssl-images-amazon.com/images/I/51aFhDg4LrL.jpg,https://pcpartpicker.com/product/94TmP6/intel-cpu-bx80601960,Intel,LGA 1151,3.2,8,8,65
cpu,Intel Core i7-990X Extreme Edition 3.467 GHz 6-Core Processor (BX80613I7990X),https://images-na.ssl-images-amazon.com/images/I/51sVTOAhw6L.jpg,https://pcpartpicker.com/product/P2ckcf/intel-cpu-bx80613i7990x,Intel,LGA 1151,3.467,8,8,65
cpu,Intel Core i7-980 3.333 GHz 6-Core Processor (BX80613I7980),https://images-na.ssl-images-amazon.com/images/I/51gavFRmmQL.jpg,https://pcpartpicker.com/product/GTkD4D/intel-cpu-bx80613i7980,Intel,LGA 1151,3.333,8,8,65
cpu,Intel Core i7-970 3.2 GHz 6-Core Processor (BX80613I7970),https://images-na.ssl-images-amazon.com/images/I/51QNLUWfAhL.jpg,https://pcpartpicker.com/product/9psKHx/intel-cpu-bx80613i7970,Intel,LGA 1151,3.2,8,8,65
cpu,Intel Core i7-975 Extreme Edition 3.33 GHz Quad-Core Processor (BX80601975),https://cdna.pcpartpicker.com/static/forever/images/product/3365e8f40d1a425178189ad44d5049ca.256p.jpg,https://pcpartpicker.com/product/8pvRsY/intel-cpu-bx80601975,Intel,LGA 1151,3.33,8,8,65
cpu,Intel Core i7-9800X 3.8 GHz 8-Core OEM/Tray Processor (CD8067304126100),https://cdna.pcpartpicker.com/static/forever/images/product/876ed5cb8495b244ed3a4264e9e7d423.256p.jpg,https://pcpartpicker.com/product/92yV3C/intel-core-i7-9800x-38-ghz-8-core-oemtray-processor-cd8067304126100,Intel,LGA 1151,3.8,8,8,65
cpu,Intel Core i7-920 2.66 GHz Quad-Core OEM/Tray Processor (AT80601000741AA),https://images-eu.ssl-images-amazon.com/images/I/514cOpqlw3L.jpg,https://pcpartpicker.com/product/pCQypg/intel-cpu-at80601000741aa,Intel,LGA 1151,2.66,8,8,65
cpu,Intel Core i7-9700T 2 GHz 8-Core OEM/Tray Processor (CM8068403874912),https://m.media-amazon.com/images/I/41gKojt3OHL.jpg,https://pcpartpicker.com/product/DcCFf7/intel-core-i7-9700t-2-ghz-8-core-oemtray-processor-cm8068403874912,Intel,LGA 1151,2.0,8,8,65
cpu,Intel Core i7-965 Extreme Edition 3.2 GHz Quad-Core Processor (BX80601965),https://images-na.ssl-images-amazon.com/images/I/51wo3t7KK-L.jpg,https://pcpartpicker.com/product/VxvRsY/intel-cpu-bx80601965,Intel,LGA 1151,3.2,8,8,65
cpu,Intel Core i7-930 2.8 GHz Quad-Core OEM/Tray Processor (AT80601000897AA),https://cdna.pcpartpicker.com/static/forever/images/product/e3558f634d35b516a162c2ca1c28ac1f.med.256p.jpg,https://pcpartpicker.com/product/gGFPxr/intel-cpu-at80601000897aa,Intel,LGA 1151,2.8,8,8,65
cpu,Intel Core i7-940 2.93 GHz Quad-Core OEM/Tray Processor (AT80601000921AA),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/KvGkcf/intel-cpu-at80601000921aa,Intel,LGA 1151,2.93,8,8,65
cpu,Intel Core i7-965 Extreme Edition 3.2 GHz Quad-Core OEM/Tray Processor (AT80601000918AA),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/7t2kcf/intel-cpu-at80601000918aa,Intel,LGA 1151,3.2,8,8,65
cpu,Intel Core i9-9900K 3.6 GHz 8-Core Processor (BX80684I99900K),https://cdna.pcpartpicker.com/static/forever/images/product/76f85d74fb4d0e2cc31f940bee5905c4.256p.jpg,https://pcpartpicker.com/product/jHZFf7/intel-core-i9-9900k-36ghz-8-core-processor-bx80684i99900k,Intel,LGA 1151,3.6,8,16,125
cpu,Intel Core i9-9900KF 3.6 GHz 8-Core Processor (BX80684I99900KF),https://cdna.pcpartpicker.com/static/forever/images/product/cd59447c1091b738d94fc8ea7b0629c6.256p.jpg,https://pcpartpicker.com/product/G7KcCJ/intel-core-i9-9900kf-36-ghz-8-core-processor-bx80684i99900kf,Intel,LGA 1151,3.6,8,16,125
cpu,Intel Core i9-9900KS 4 GHz 8-Core Processor (BX80684I99900KS),https://cdna.pcpartpicker.com/static/forever/images/product/127d608f7abf20424afc8464bc416cfa.256p.jpg,https://pcpartpicker.com/product/9mCFf7/intel-core-i9-9900ks-4-ghz-8-core-processor-bx80684i99900ks,Intel,LGA 1151,4.0,8,16,125
cpu,Intel Core i9-9900K (Standard Folding Box) 3.6 GHz 8-Core Processor (BX806849900K),https://cdna.pcpartpicker.com/static/forever/images/product/d6a4bfb6fab5e161ba810775a1cfcd4e.256p.jpg,https://pcpartpicker.com/product/8jdrxr/intel-core-i9-9900k-36-ghz-8-core-processor-bx806849900k,Intel,LGA 1151,3.6,8,16,125
cpu,Intel Core i9-9900K 3.6 GHz 8-Core OEM/Tray Processor (CM8068403873914),https://cdna.pcpartpicker.com/static/forever/images/product/f4d973b5641fed5e6a0ea0116fcd3426.256p.jpg,https://pcpartpicker.com/product/z6gzK8/intel-core-i9-9900k-36ghz-8-core-oemtray-processor-cm8068403873914,Intel,LGA 1151,3.6,8,16,125
cpu,Intel Core i9-9900 3.1 GHz 8-Core Processor (BX80684I99900),https://cdna.pcpartpicker.com/static/forever/images/product/da9f3c4ba2ab5a3be4a1342ab47e0afc.256p.jpg,https://pcpartpicker.com/product/GWMwrH/intel-core-i9-9900-31-ghz-8-core-processor-bx80684i99900,Intel,LGA 1151,3.1,8,16,125
cpu,Intel Core i9-9980XE 3 GHz 18-Core OEM/Tray Processor (CD8067304126600),https://cdna.pcpartpicker.com/static/forever/images/product/bb03a268a7ec584613a8b46a1926a0b7.256p.jpg,https://pcpartpicker.com/product/XMkj4D/intel-core-i9-9980xe-3-thz-18-core-oemtray-processor-cd8067304126600,Intel,LGA 1151,3.0,8,16,125
cpu,Intel Core i9-9980XE 3 GHz 18-Core Processor (BX80673I99980X),https://cdna.pcpartpicker.com/static/forever/images/product/19d02bd09fdd56c9d306559afd1dfff9.256p.jpg,https://pcpartpicker.com/product/Kpw7YJ/intel-core-i9-9980xe-3-thz-18-core-processor-bx80673i99980x,Intel,LGA 1151,3.0,8,16,125
cpu,Intel Core i9-9900T 2.1 GHz 8-Core OEM/Tray Processor (CM8068403874122),https://cdna.pcpartpicker.com/static/forever/images/product/b043dd430eacdc1b24c0fe0f0bf6afc6.256p.jpg,https://pcpartpicker.com/product/GqqBD3/intel-core-i9-9900t-21-ghz-8-core-oemtray-processor-cm8068403874122,Intel,LGA 1151,2.1,8,16,125
cpu,Intel Core i9-9960X 3.1 GHz 16-Core OEM/Tray Processor (CD8067304126500),https://cdna.pcpartpicker.com/static/forever/images/product/c30188135bf5f40e24fb3daa3fc225a1.256p.jpg,https://pcpartpicker.com/product/BBndnQ/intel-core-i9-9960x-31-thz-16-core-oemtray-processor-cd8067304126500,Intel,LGA 1151,3.1,8,16,125
cpu,Intel Core i9-9900X 3.5 GHz 10-Core Processor (BX80673I99900X),https://cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,https://pcpartpicker.com/product/qNCD4D/intel-core-i9-9900x-35-ghz-10-core-processor-bx80673i99900x,Intel,LGA 1151,3.5,8,16,125
cpu,Intel Core i9-9900 3.1 GHz 8-Core OEM/Tray Processor (CM8068403874032),https://cdna.pcpartpicker.com/static/forever/images/product/be073c17d30b2bbd45d9c4fb8be86dd9.256p.jpg,https://pcpartpicker.com/product/nLrYcf/intel-core-i9-9900-31-ghz-8-core-oemtray-processor-cm8068403874032,Intel,LGA 1151,3.1,8,16,125
cpu,Intel Core i9-9820X 3.3 GHz 10-Core Processor (BX80673I99820X),https://cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,https://pcpartpicker.com/product/YG448d/intel-core-i9-9820x-33-ghz-10-core-processor-bx80673i99820x,Intel,LGA 1151,3.3,8,16,125
cpu,Intel Core i9-9940X 3.3 GHz 14-Core OEM/Tray Processor (CD8067304175600),https://cdna.pcpartpicker.com/static/forever/images/product/50776c69f9128aa5d614c1abbdd6eab5.256p.jpg,https://pcpartpicker.com/product/Hpc48d/intel-core-i9-9940x-33-ghz-14-core-oemtray-processor-cd8067304175600,Intel,LGA 1151,3.3,8,16,125
cpu,Intel Core i9-9900X 3.5 GHz 10-Core Processor (CD8067304126200),https://m.media-amazon.com/images/I/51j2qbkCT3L.jpg,https://pcpartpicker.com/product/gZYLrH/intel-core-i9-9900x-35-ghz-10-core-processor-cd8067304126200,Intel,LGA 1151,3.5,8,16,125
cpu,Intel Core i9-9940X 3.3 GHz 14-Core Processor (BX80673I99940X),https://cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,https://pcpartpicker.com/product/jGZFf7/intel-core-i9-9940x-33-ghz-14-core-processor-bx80673i99940x,Intel,LGA 1151,3.3,8,16,125
cpu,Intel Core i9-9920X 3.5 GHz 12-Core OEM/Tray Processor (CD8067304126300),https://cdna.pcpartpicker.com/static/forever/images/product/63744c51aa31fb8f5367476e5ae565d3.256p.jpg,https://pcpartpicker.com/product/pDWfrH/intel-core-i9-9920x-35-ghz-12-core-oemtray-processor-cd8067304126300,Intel,LGA 1151,3.5,8,16,125
cpu,Intel Core i9-9920X 3.5 GHz 12-Core Processor (BX80673I99920X),https://cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,https://pcpartpicker.com/product/4WRzK8/intel-core-i9-9920x-35-ghz-12-core-processor-bx80673i99920x,Intel,LGA 1151,3.5,8,16,125
cpu,Intel Core i9-9960X 3.1 GHz 16-Core Processor (BX80673I99960X),https://cdna.pcpartpicker.com/static/forever/images/product/9f4bab6ab3d6eac89876013f43df820e.256p.jpg,https://pcpartpicker.com/product/fB3H99/intel-core-i9-9960x-31-thz-16-core-processor-bx80673i99960x,Intel,LGA 1151,3.1,8,16,125
cpu,Intel Core i9-9820X 3.3 GHz 10-Core OEM/Tray Processor (CD8067304126901),https://images-na.ssl-images-amazon.com/images/I/41TGczc%2BmLL.jpg,https://pcpartpicker.com/product/KnDJ7P/intel-core-i9-9820x-33-ghz-10-core-oemtray-processor-cd8067304126901,Intel,LGA 1151,3.3,8,16,125
cpu,Intel Core i3-10100F 3.6 GHz Quad-Core Processor (BX8070110100F),https://cdna.pcpartpicker.com/static/forever/images/product/1b6a8775e713620ebc864fb7bcc38ce5.256p.jpg,https://pcpartpicker.com/product/r8Dkcf/intel-core-i3-10100f-36-ghz-quad-core-processor-bx8070110100f,Intel,LGA 1200,3.6,4,8,50
cpu,Intel Core i3-10105F 3.7 GHz Quad-Core Processor (BX8070110105F),https://cdna.pcpartpicker.com/static/forever/images/product/104690dc90e6297964380eeb9204f524.256p.jpg,https://pcpartpicker.com/product/hYgFf7/intel-core-i3-10105f-37-ghz-quad-core-processor-bx8070110105f,Intel,LGA 1200,3.7,4,8,50
cpu,Intel Core i3-10100 3.6 GHz Quad-Core Processor (BX8070110100),https://m.media-amazon.com/images/I/419h1NMeqvL.jpg,https://pcpartpicker.com/product/qtqBD3/intel-core-i3-10100-36-ghz-quad-core-processor-bx8070110100,Intel,LGA 1200,3.6,4,8,50
cpu,Intel Core i3-10105 3.7 GHz Quad-Core Processor (BX8070110105),https://cdna.pcpartpicker.com/static/forever/images/product/f4e07d2c312edb86a1afe494ed5cd645.256p.jpg,https://pcpartpicker.com/product/Xht9TW/intel-core-i3-10105-37-ghz-quad-core-processor-bx8070110105,Intel,LGA 1200,3.7,4,8,50
cpu,Intel Core i3-10100T 3 GHz Quad-Core OEM/Tray Processor (CM8070104291412),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Tc8bt6/intel-core-i3-10100t-3-ghz-quad-core-oemtray-processor-cm8070104291412,Intel,LGA 1200,3.0,4,8,50
cpu,Intel Core i3-10300 3.7 GHz Quad-Core Processor (BX8070110300),https://m.media-amazon.com/images/I/419h1NMeqvL.jpg,https://pcpartpicker.com/product/g9PgXL/intel-core-i3-10300-37-ghz-quad-core-processor-bx8070110300,Intel,LGA 1200,3.7,4,8,50
cpu,Intel Core i3-10305 3.8 GHz Quad-Core Processor (BX8070110305),https://cdna.pcpartpicker.com/static/forever/images/product/f4e07d2c312edb86a1afe494ed5cd645.256p.jpg,https://pcpartpicker.com/product/HnLFf7/intel-core-i3-10305-38-ghz-quad-core-processor-bx8070110305,Intel,LGA 1200,3.8,4,8,50
cpu,Intel Core i3-10320 3.8 GHz Quad-Core Processor (BX8070110320),https://m.media-amazon.com/images/I/419h1NMeqvL.jpg,https://pcpartpicker.com/product/tZPgXL/intel-core-i3-10320-38-ghz-quad-core-processor-bx8070110320,Intel,LGA 1200,3.8,4,8,50
cpu,Intel Core i3-10325 3.9 GHz Quad-Core Processor (BX8070110325),https://cdna.pcpartpicker.com/static/forever/images/product/13e22d5b7111a75185affdbee13d6646.256p.jpg,https://pcpartpicker.com/product/pVcG3C/intel-core-i3-10325-39-ghz-quad-core-processor-bx8070110325,Intel,LGA 1200,3.9,4,8,50
cpu,Intel Core i5-10400F 2.9 GHz 6-Core Processor (BX8070110400F),https://cdna.pcpartpicker.com/static/forever/images/product/e5d8c71ba7c15404b87a7fcdf7251281.256p.jpg,https://pcpartpicker.com/product/vrhmP6/intel-core-i5-10400f-29-ghz-6-core-processor-bx8070110400f,Intel,LGA 1200,2.9,6,12,65
cpu,Intel Core i5-10400 2.9 GHz 6-Core Processor (BX8070110400),https://cdna.pcpartpicker.com/static/forever/images/product/c18ee131d4d211b2ad40882e5b997371.256p.jpg,https://pcpartpicker.com/product/X8snTW/intel-core-i5-10400-29-ghz-6-core-processor-bx8070110400,Intel,LGA 1200,2.9,6,12,65
cpu,Intel Core i5-10600K 4.1 GHz 6-Core Processor (BX8070110600K),https://cdna.pcpartpicker.com/static/forever/images/product/cec5ee818776737baefc9603bdbf9391.256p.jpg,https://pcpartpicker.com/product/HcPgXL/intel-core-i5-10600k-41-ghz-6-core-processor-bx8070110600k,Intel,LGA 1200,4.1,6,12,65
cpu,Intel Core i5-10600KF 4.1 GHz 6-Core Processor (BX8070110600KF),https://cdna.pcpartpicker.com/static/forever/images/product/d28d05f1c9972e51ef212760baca9612.256p.jpg,https://pcpartpicker.com/product/p6jNnQ/intel-core-i5-10600kf-41-ghz-6-core-processor-bx8070110600kf,Intel,LGA 1200,4.1,6,12,65
cpu,Intel Core i5-10500 3.1 GHz 6-Core Processor (BX8070110500),https://m.media-amazon.com/images/I/41F53BqjpJL.jpg,https://pcpartpicker.com/product/JKbCmG/intel-core-i5-10500-31-ghz-6-core-processor-bx8070110500,Intel,LGA 1200,3.1,6,12,65
cpu,Intel Core i5-10600 3.3 GHz 6-Core Processor (BX8070110600),https://cdna.pcpartpicker.com/static/forever/images/product/22517c4002202647d4d1906d37e43b48.256p.jpg,https://pcpartpicker.com/product/hftKHx/intel-core-i5-10600-33-ghz-6-core-processor-bx8070110600,Intel,LGA 1200,3.3,6,12,65
cpu,Intel Core i5-10600K 4.1 GHz 6-Core Processor (BX8070110600KA),https://m.media-amazon.com/images/I/61M7tRoqePL.jpg,https://pcpartpicker.com/product/QBMTwP/intel-core-i5-10600k-41-ghz-6-core-processor-bx8070110600ka,Intel,LGA 1200,4.1,6,12,65
cpu,Intel Core i7-10700K 3.8 GHz 8-Core Processor (BX8070110700K),https://cdna.pcpartpicker.com/static/forever/images/product/6a40f9732bef504af112c33a980482b2.256p.jpg,https://pcpartpicker.com/product/yhxbt6/intel-core-i7-10700k-38-ghz-8-core-processor-bx8070110700k,Intel,LGA 1200,3.8,8,16,65
cpu,Intel Core i7-10700F 2.9 GHz 8-Core Processor (BX8070110700F),https://m.media-amazon.com/images/I/41P4d+8jqLL.jpg,https://pcpartpicker.com/product/PCvqqs/intel-core-i7-10700f-29-ghz-8-core-processor-bx8070110700f,Intel,LGA 1200,2.9,8,16,65
cpu,Intel Core i7-10700 2.9 GHz 8-Core Processor (BX8070110700),https://cdna.pcpartpicker.com/static/forever/images/product/6e4a9298687049841d3cb15170acc4cc.256p.jpg,https://pcpartpicker.com/product/dLK2FT/intel-core-i7-10700-29-ghz-8-core-processor-bx8070110700,Intel,LGA 1200,2.9,8,16,65
cpu,Intel Core i7-10700KF 3.8 GHz 8-Core Processor (BX8070110700KF),https://cdna.pcpartpicker.com/static/forever/images/product/30a49f42fca8cbf7e1627bf13d37a6e7.256p.jpg,https://pcpartpicker.com/product/sT3mP6/intel-core-i7-10700kf-38-ghz-8-core-processor-bx8070110700kf,Intel,LGA 1200,3.8,8,16,65
cpu,Intel Core i7-10700K Avengers Collector's Edition 3.8 GHz 8-Core Processor (BX8070110700KA),https://cdna.pcpartpicker.com/static/forever/images/product/1b202264105e2883c973d93a072aeaf9.256p.jpg,https://pcpartpicker.com/product/j6Tp99/intel-core-i7-10700k-avengers-collectors-edition-38-ghz-8-core-processor-bx8070110700ka,Intel,LGA 1200,3.8,8,16,65
cpu,Intel Core i9-10900K 3.7 GHz 10-Core Processor (BX8070110900K),https://cdna.pcpartpicker.com/static/forever/images/product/b501d68b041d6f48bc11c402012d59cb.256p.jpg,https://pcpartpicker.com/product/cwFKHx/intel-core-i9-10900k-37-ghz-10-core-processor-bx8070110900k,Intel,LGA 1200,3.7,10,20,125
cpu,Intel Core i9-10850K 3.6 GHz 10-Core Processor (BX8070110850K),https://m.media-amazon.com/images/I/41lT9nNLBUL.jpg,https://pcpartpicker.com/product/nGFKHx/intel-core-i9-10850k-36-ghz-10-core-processor-bx8070110850k,Intel,LGA 1200,3.6,10,20,125
cpu,Intel Core i9-10900KF 3.7 GHz 10-Core Processor (BX8070110900KF),https://cdna.pcpartpicker.com/static/forever/images/product/02b522d67f1855b6e2916d800eb38bcf.256p.jpg,https://pcpartpicker.com/product/CT3mP6/intel-core-i9-10900kf-37-ghz-10-core-processor-bx8070110900kf,Intel,LGA 1200,3.7,10,20,125
